    301645 ,20250901                      ,TO  ,20250930                      ,              ,                              ,              ,          ,                              ,                    ,     ,             ,                              ,               ,               ,                              ,        ,          ,                    ,          ,          ,           ,
Supplier ID,Supplier Desc                 ,OPCO,OPCO Desc                     ,Customer ID   ,Customer Desc                 ,Market Segment,Address   ,Street                        ,City                ,State,Zip Code     ,Sales Contact                 ,Sales Contact #,Item ID        ,Item Description              ,Brand   ,Item Class,Item Class Desc     ,Pack      ,Size      ,Cost       ,Qty Shp
    301645 ,GALANT FOOD                   ,NC  ,Vistar Northern California    ,      10053745,NAS FALLON                    ,ALT           ,          ,BLDG 341 NAVY EXCHANGE        ,FALLON              ,NV   ,89406        ,NATALIE 775 541 5699 NEW      ,7755415699     ,GFO12001       ,Bagel Dog Bf Frnk W/ Ppy Sd   ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,63         ,3
    301645 ,GALANT FOOD                   ,NC  ,Vistar Northern California    ,      10373770,LANDMARK PIEDMONT THEATER 0205,THTR          ,          ,4186 PIEDMONT AVE             ,OAKLAND             ,CA   ,94611-5133   ,ANNALISA or GLENN             ,5102770646     ,GFO12001       ,Bagel Dog Bf Frnk W/ Ppy Sd   ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,63         ,3
    301645 ,GALANT FOOD                   ,NC  ,Vistar Northern California    ,      10426435,PLEASANTOWN MOTION PIC CO LLC ,THTR          ,          ,2966 COLLEGE AVE              ,BERKELEY            ,CA   ,94705-2214   ,Suki Van Arsdale 510 540 6482 ,7078293456     ,GFO12001       ,Bagel Dog Bf Frnk W/ Ppy Sd   ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,21         ,1
    301645 ,GALANT FOOD                   ,NC  ,Vistar Northern California    ,      10520168,FOODTURE INC SF               ,VEND          ,          ,2290 TRIPALDI WAY             ,HAYWARD             ,CA   ,94545-5023   ,Ryan Morningstar              ,5089442083     ,GFO12001       ,Bagel Dog Bf Frnk W/ Ppy Sd   ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,105        ,5
    301645 ,GALANT FOOD                   ,NC  ,Vistar Northern California    ,      10019540,BAYCO VENDING/USG             ,VEND          ,          ,215 HARBOR WAY                ,S SAN FRAN          ,CA   ,94080        ,ELAYSIA                       ,6505895252     ,GFO12021       ,Bagel Dog Polish Sausage      ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,42         ,2
    301645 ,GALANT FOOD                   ,NC  ,Vistar Northern California    ,      10053745,NAS FALLON                    ,ALT           ,          ,BLDG 341 NAVY EXCHANGE        ,FALLON              ,NV   ,89406        ,NATALIE 775 541 5699 NEW      ,7755415699     ,GFO12021       ,Bagel Dog Polish Sausage      ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,42         ,2
    301645 ,GALANT FOOD                   ,NC  ,Vistar Northern California    ,      10299488,HILTON STOCKTON               ,HOSP          ,          ,2323 GRAND CANAL BLVD         ,STOCKTON            ,CA   ,95207        ,Tanya  209 956 1309 DIRECT    ,2099579090     ,GFO12021       ,Bagel Dog Polish Sausage      ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,21         ,1
    301645 ,GALANT FOOD                   ,NC  ,Vistar Northern California    ,      10349243,LADD VENDING SERVICES LLC USG ,VEND          ,          ,260 FREEPORT BLVD STE 19      ,SPARKS              ,NV   ,89431-6248   ,Reno Albertazzi               ,7754437931     ,GFO12021       ,Bagel Dog Polish Sausage      ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,21         ,1
    301645 ,GALANT FOOD                   ,NC  ,Vistar Northern California    ,      10426435,PLEASANTOWN MOTION PIC CO LLC ,THTR          ,          ,2966 COLLEGE AVE              ,BERKELEY            ,CA   ,94705-2214   ,Suki Van Arsdale 510 540 6482 ,7078293456     ,GFO12021       ,Bagel Dog Polish Sausage      ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,21         ,1
    301645 ,GALANT FOOD                   ,NC  ,Vistar Northern California    ,      10524038,SPARK WILLIAMS                ,HOSP          ,          ,374 RUGGIERI WAY              ,WILLIAMS            ,CA   ,95987-5155   ,MANISH PATEL                  ,5308673693     ,GFO12021       ,Bagel Dog Polish Sausage      ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,21         ,1
    301645 ,GALANT FOOD                   ,NC  ,Vistar Northern California    ,      10019540,BAYCO VENDING/USG             ,VEND          ,          ,215 HARBOR WAY                ,S SAN FRAN          ,CA   ,94080        ,ELAYSIA                       ,6505895252     ,GFO12022       ,Bagel Dog Jalapeno Cheddar    ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,42         ,2
    301645 ,GALANT FOOD                   ,NC  ,Vistar Northern California    ,      10053745,NAS FALLON                    ,ALT           ,          ,BLDG 341 NAVY EXCHANGE        ,FALLON              ,NV   ,89406        ,NATALIE 775 541 5699 NEW      ,7755415699     ,GFO12022       ,Bagel Dog Jalapeno Cheddar    ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,21         ,1
    301645 ,GALANT FOOD                   ,NC  ,Vistar Northern California    ,      10439798,SDX INREACH RENO              ,VEND          ,          ,978 E GREG ST                 ,SPARKS              ,NV   ,89431-6521   ,Steve Cockrell                ,9076024285     ,GFO12022       ,Bagel Dog Jalapeno Cheddar    ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,63         ,3
    301645 ,GALANT FOOD                   ,NC  ,Vistar Northern California    ,      10342048,EUREST IRVINE CO   32077      ,VEND          ,          ,2635 AUGUSTINE DR             ,SANTA CLARA         ,CA   ,95054-2902   ,Margaret Fuhrer               ,9258267841     ,GFO20001       ,Sandwich Breakfast Turkey     ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,90         ,3
    301645 ,GALANT FOOD                   ,NC  ,Vistar Northern California    ,      10443314,GKH GOOGLE SPARKS DC          ,VEND          ,          ,7400 USA PKWY                 ,SPARKS              ,NV   ,89437-6800   ,Kevin O Dowd                  ,9999999999     ,GFO20001       ,Sandwich Breakfast Turkey     ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,240        ,8
    301645 ,GALANT FOOD                   ,NC  ,Vistar Northern California    ,      10496376,JINJU TEA                     ,RETL          ,          ,6505 S MANTHEY RD             ,FRENCH CAMP         ,CA   ,95231-9518   ,Duong Vu  DON                 ,9162338469     ,GFO20001       ,Sandwich Breakfast Turkey     ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,30         ,1
    301645 ,GALANT FOOD                   ,NC  ,Vistar Northern California    ,      10503648,B&N BKST 8365 TRUCK           ,CAMP          ,          ,87 W STADIUM WAY              ,RENO                ,NV   ,89557-0001   ,Amy L Lewis Cell  209 499 8364,7757846597     ,GFO20001       ,Sandwich Breakfast Turkey     ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,90         ,3
    301645 ,GALANT FOOD                   ,NC  ,Vistar Northern California    ,      10124473,SONORA REGIONAL MEDICAL CENTER,VEND          ,          ,1000 GREENLEY ROAD            ,SONORA              ,CA   ,95370        ,OWEN  HORNIBROOK 209 822 4051 ,2095363674     ,GFO20002       ,Sandwhich Brkfst Pesto Provol ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,60         ,2
    301645 ,GALANT FOOD                   ,NC  ,Vistar Northern California    ,      10342048,EUREST IRVINE CO   32077      ,VEND          ,          ,2635 AUGUSTINE DR             ,SANTA CLARA         ,CA   ,95054-2902   ,Margaret Fuhrer               ,9258267841     ,GFO20002       ,Sandwhich Brkfst Pesto Provol ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,60         ,2
    301645 ,GALANT FOOD                   ,NC  ,Vistar Northern California    ,      10405964,SODEXO FPA6 CRAIG   23358002  ,CAMP          ,          ,1400 W 3RD ST                 ,CHICO               ,CA   ,95928-4825   ,Janessa Anderson              ,5303541543     ,GFO20002       ,Sandwhich Brkfst Pesto Provol ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,30         ,1
    301645 ,GALANT FOOD                   ,NC  ,Vistar Northern California    ,      10503648,B&N BKST 8365 TRUCK           ,CAMP          ,          ,87 W STADIUM WAY              ,RENO                ,NV   ,89557-0001   ,Amy L Lewis Cell  209 499 8364,7757846597     ,GFO20002       ,Sandwhich Brkfst Pesto Provol ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,90         ,3
    301645 ,GALANT FOOD                   ,NC  ,Vistar Northern California    ,      10531283,HOLIDAY INN EXPRESS LODI      ,HOSP          ,          ,1341 E KETTLEMAN LN           ,LODI                ,CA   ,95240-9765   ,Ivan Salazar                  ,2092100150     ,GFO20002       ,Sandwhich Brkfst Pesto Provol ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,30         ,1
    301645 ,GALANT FOOD                   ,NC  ,Vistar Northern California    ,      10019784,CANTEEN CORP MODESTO 5103     ,VEND          ,          ,542 MARIPOSA RD               ,MODESTO             ,CA   ,95354-4124   ,MELANIE KOMMAVONG             ,2095295350     ,GFO88000       ,BurritoUncured Bacon Breakfast,Clara's ,44        ,FROZEN FOODS        ,="12"     ,8 oz      ,134.4      ,4
    301645 ,GALANT FOOD                   ,NC  ,Vistar Northern California    ,      10257251,CANDLEWOOD SUITES TURLOCK     ,HOSP          ,          ,1000 POWERS CT                ,TURLOCK             ,CA   ,95380-8455   ,Wannetta Carter               ,2092501501     ,GFO88000       ,BurritoUncured Bacon Breakfast,Clara's ,44        ,FROZEN FOODS        ,="12"     ,8 oz      ,33.6       ,1
    301645 ,GALANT FOOD                   ,NC  ,Vistar Northern California    ,      10418538,SODEXO JACKSON 35781001       ,VEND          ,          ,1650 SANTA ANA AVE            ,SACRAMENTO          ,CA   ,95838-1752   ,Traci Matsunaga               ,9164724633     ,GFO88000       ,BurritoUncured Bacon Breakfast,Clara's ,44        ,FROZEN FOODS        ,="12"     ,8 oz      ,33.6       ,1
    301645 ,GALANT FOOD                   ,NC  ,Vistar Northern California    ,      10443314,GKH GOOGLE SPARKS DC          ,VEND          ,          ,7400 USA PKWY                 ,SPARKS              ,NV   ,89437-6800   ,Kevin O Dowd                  ,9999999999     ,GFO88000       ,BurritoUncured Bacon Breakfast,Clara's ,44        ,FROZEN FOODS        ,="12"     ,8 oz      ,268.8      ,8
    301645 ,GALANT FOOD                   ,NC  ,Vistar Northern California    ,      10019784,CANTEEN CORP MODESTO 5103     ,VEND          ,          ,542 MARIPOSA RD               ,MODESTO             ,CA   ,95354-4124   ,MELANIE KOMMAVONG             ,2095295350     ,GFO88017       ,Burrito Chile Verde Breakfast ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,8 oz      ,134.4      ,4
    301645 ,GALANT FOOD                   ,NC  ,Vistar Northern California    ,      10342048,EUREST IRVINE CO   32077      ,VEND          ,          ,2635 AUGUSTINE DR             ,SANTA CLARA         ,CA   ,95054-2902   ,Margaret Fuhrer               ,9258267841     ,GFO88017       ,Burrito Chile Verde Breakfast ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,8 oz      ,134.4      ,4
    301645 ,GALANT FOOD                   ,NC  ,Vistar Northern California    ,      10439798,SDX INREACH RENO              ,VEND          ,          ,978 E GREG ST                 ,SPARKS              ,NV   ,89431-6521   ,Steve Cockrell                ,9076024285     ,GFO88017       ,Burrito Chile Verde Breakfast ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,8 oz      ,268.8      ,8
    301645 ,GALANT FOOD                   ,NC  ,Vistar Northern California    ,      10443314,GKH GOOGLE SPARKS DC          ,VEND          ,          ,7400 USA PKWY                 ,SPARKS              ,NV   ,89437-6800   ,Kevin O Dowd                  ,9999999999     ,GFO88017       ,Burrito Chile Verde Breakfast ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,8 oz      ,134.4      ,4
    301645 ,GALANT FOOD                   ,NC  ,Vistar Northern California    ,      10476228,FOLDSD 2148 MERCED COLLEGE BKS,CAMP          ,          ,3600 M ST                     ,MERCED              ,CA   ,95348-2806   ,STORE MANAGER                 ,2093846280     ,GFO88017       ,Burrito Chile Verde Breakfast ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,8 oz      ,67.2       ,2
    301645 ,GALANT FOOD                   ,NC  ,Vistar Northern California    ,      10342048,EUREST IRVINE CO   32077      ,VEND          ,          ,2635 AUGUSTINE DR             ,SANTA CLARA         ,CA   ,95054-2902   ,Margaret Fuhrer               ,9258267841     ,GFO88116       ,Burrito Chorizo Breakfast     ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,8 oz      ,33.6       ,1
    301645 ,GALANT FOOD                   ,NC  ,Vistar Northern California    ,      10443314,GKH GOOGLE SPARKS DC          ,VEND          ,          ,7400 USA PKWY                 ,SPARKS              ,NV   ,89437-6800   ,Kevin O Dowd                  ,9999999999     ,GFO88116       ,Burrito Chorizo Breakfast     ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,8 oz      ,268.8      ,8
    301645 ,GALANT FOOD                   ,NC  ,Vistar Northern California    ,      10444909,CS-CHE CSUH GNT CUPBOARD 57228,CAMP          ,          ,355 GRANITE AVE               ,ARCATA              ,CA   ,95521-8206   ,Kyle McEdward                 ,7078453030     ,GFO88116       ,Burrito Chorizo Breakfast     ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,8 oz      ,33.6       ,1
    301645 ,GALANT FOOD                   ,NC  ,Vistar Northern California    ,      10444911,CS-CHE CSU-HCOLL CRK MKT 55883,CAMP          ,          ,1 ROSSOW ST                   ,ARCATA              ,CA   ,95521-8227   ,Kyle McEdward                 ,7078453030     ,GFO88116       ,Burrito Chorizo Breakfast     ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,8 oz      ,33.6       ,1
    301645 ,GALANT FOOD                   ,NC  ,Vistar Northern California    ,      10124473,SONORA REGIONAL MEDICAL CENTER,VEND          ,          ,1000 GREENLEY ROAD            ,SONORA              ,CA   ,95370        ,OWEN  HORNIBROOK 209 822 4051 ,2095363674     ,GFO88810       ,Wrap Spicy Thai Chicken       ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,8 oz      ,64.8       ,2
    301645 ,GALANT FOOD                   ,NC  ,Vistar Northern California    ,      10342048,EUREST IRVINE CO   32077      ,VEND          ,          ,2635 AUGUSTINE DR             ,SANTA CLARA         ,CA   ,95054-2902   ,Margaret Fuhrer               ,9258267841     ,GFO88810       ,Wrap Spicy Thai Chicken       ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,8 oz      ,97.2       ,3
    301645 ,GALANT FOOD                   ,NC  ,Vistar Northern California    ,      10019784,CANTEEN CORP MODESTO 5103     ,VEND          ,          ,542 MARIPOSA RD               ,MODESTO             ,CA   ,95354-4124   ,MELANIE KOMMAVONG             ,2095295350     ,GFO88811       ,Wrap Chicken Bacon Ranch      ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,8 oz      ,97.2       ,3
    301645 ,GALANT FOOD                   ,NC  ,Vistar Northern California    ,      10342048,EUREST IRVINE CO   32077      ,VEND          ,          ,2635 AUGUSTINE DR             ,SANTA CLARA         ,CA   ,95054-2902   ,Margaret Fuhrer               ,9258267841     ,GFO90010       ,Sandwich Breakfast Bacon      ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,4 oz      ,30         ,1
    301645 ,GALANT FOOD                   ,NC  ,Vistar Northern California    ,      10382844,OFFICE LIBATIONS USG          ,VEND          ,          ,562 WHITNEY ST                ,SAN LEANDRO         ,CA   ,94577-1114   ,Claude Burns                  ,5107662337     ,GFO90010       ,Sandwich Breakfast Bacon      ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,4 oz      ,120        ,4
    301645 ,GALANT FOOD                   ,NC  ,Vistar Northern California    ,      10443314,GKH GOOGLE SPARKS DC          ,VEND          ,          ,7400 USA PKWY                 ,SPARKS              ,NV   ,89437-6800   ,Kevin O Dowd                  ,9999999999     ,GFO90010       ,Sandwich Breakfast Bacon      ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,4 oz      ,120        ,4
    301645 ,GALANT FOOD                   ,NC  ,Vistar Northern California    ,      10448124,CS-BA C STORE SS 19895        ,CAMP          ,          ,901 PRESIDENT DR              ,STOCKTON            ,CA   ,95211-0001   ,Darla Nobis                   ,2094603865     ,GFO90010       ,Sandwich Breakfast Bacon      ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,4 oz      ,30         ,1
    301645 ,GALANT FOOD                   ,NC  ,Vistar Northern California    ,      10503648,B&N BKST 8365 TRUCK           ,CAMP          ,          ,87 W STADIUM WAY              ,RENO                ,NV   ,89557-0001   ,Amy L Lewis Cell  209 499 8364,7757846597     ,GFO90010       ,Sandwich Breakfast Bacon      ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,4 oz      ,90         ,3
    301645 ,GALANT FOOD                   ,NG  ,Vistar New England            ,      10029003,AUTOMATED FOOD SERVICE USG    ,VEND          ,          ,141 ADDISON ST                ,EAST BOSTON         ,MA   ,02128-1121   ,Patrick Anzalone              ,6175671400     ,GFO00008       ,Sandwhich Chorizo Breakfast   ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,28.8       ,1
    301645 ,GALANT FOOD                   ,NG  ,Vistar New England            ,      10029003,AUTOMATED FOOD SERVICE USG    ,VEND          ,          ,141 ADDISON ST                ,EAST BOSTON         ,MA   ,02128-1121   ,Patrick Anzalone              ,6175671400     ,GFO90010       ,Sandwich Breakfast Bacon      ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,4 oz      ,30         ,1
    301645 ,GALANT FOOD                   ,NG  ,Vistar New England            ,      10498857,FMCISA ALLIED VETERANS MEM 33 ,CONC          ,          ,65 ELM ST                     ,EVERETT             ,MA   ,02149-5125   ,Mark Squillacioti             ,7817335340     ,GFO90010       ,Sandwich Breakfast Bacon      ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,4 oz      ,30         ,1
    301645 ,GALANT FOOD                   ,NY  ,Vistar New York               ,      10503650,B&N BKST 0565 TRUCK           ,CAMP          ,          ,649 BRONCO DR                 ,DELHI               ,NY   ,13753-4450   ,Jason Williams                ,6077464760     ,GFO00008       ,Sandwhich Chorizo Breakfast   ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,150        ,5
    301645 ,GALANT FOOD                   ,NY  ,Vistar New York               ,      10503659,B&N BKST 0660 TRUCK           ,CAMP          ,          ,100 SOMERSET ST               ,NEW BRUNSWICK       ,NJ   ,08901-1220   ,Deana M Anderson              ,7322468448     ,GFO00008       ,Sandwhich Chorizo Breakfast   ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,30         ,1
    301645 ,GALANT FOOD                   ,NY  ,Vistar New York               ,      10503650,B&N BKST 0565 TRUCK           ,CAMP          ,          ,649 BRONCO DR                 ,DELHI               ,NY   ,13753-4450   ,Jason Williams                ,6077464760     ,GFO10608       ,Caprese Sandwhich             ,Clara's ,44        ,REFRIGERATED        ,="12"     ,7 oz      ,113.4      ,3
    301645 ,GALANT FOOD                   ,NY  ,Vistar New York               ,      10503659,B&N BKST 0660 TRUCK           ,CAMP          ,          ,100 SOMERSET ST               ,NEW BRUNSWICK       ,NJ   ,08901-1220   ,Deana M Anderson              ,7322468448     ,GFO10608       ,Caprese Sandwhich             ,Clara's ,44        ,REFRIGERATED        ,="12"     ,7 oz      ,37.8       ,1
    301645 ,GALANT FOOD                   ,NY  ,Vistar New York               ,      10483889,PRINCETON STUDIO 34           ,CAMP          ,          ,33 WASHINGTON RD              ,PRINCETON           ,NJ   ,08544-0001   ,Manolo D  Donis               ,6092583481     ,GFO20001       ,Sandwich Breakfast Turkey     ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,28.8       ,1
    301645 ,GALANT FOOD                   ,NY  ,Vistar New York               ,      10503650,B&N BKST 0565 TRUCK           ,CAMP          ,          ,649 BRONCO DR                 ,DELHI               ,NY   ,13753-4450   ,Jason Williams                ,6077464760     ,GFO20001       ,Sandwich Breakfast Turkey     ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,204        ,7
    301645 ,GALANT FOOD                   ,NY  ,Vistar New York               ,      10503659,B&N BKST 0660 TRUCK           ,CAMP          ,          ,100 SOMERSET ST               ,NEW BRUNSWICK       ,NJ   ,08901-1220   ,Deana M Anderson              ,7322468448     ,GFO20001       ,Sandwich Breakfast Turkey     ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,28.8       ,1
    301645 ,GALANT FOOD                   ,NY  ,Vistar New York               ,      10503650,B&N BKST 0565 TRUCK           ,CAMP          ,          ,649 BRONCO DR                 ,DELHI               ,NY   ,13753-4450   ,Jason Williams                ,6077464760     ,GFO20002       ,Sandwhich Brkfst Pesto Provol ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,120        ,4
    301645 ,GALANT FOOD                   ,NY  ,Vistar New York               ,      10503659,B&N BKST 0660 TRUCK           ,CAMP          ,          ,100 SOMERSET ST               ,NEW BRUNSWICK       ,NJ   ,08901-1220   ,Deana M Anderson              ,7322468448     ,GFO20002       ,Sandwhich Brkfst Pesto Provol ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,30         ,1
    301645 ,GALANT FOOD                   ,NY  ,Vistar New York               ,      10483889,PRINCETON STUDIO 34           ,CAMP          ,          ,33 WASHINGTON RD              ,PRINCETON           ,NJ   ,08544-0001   ,Manolo D  Donis               ,6092583481     ,GFO90010       ,Sandwich Breakfast Bacon      ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,4 oz      ,28.8       ,1
    301645 ,GALANT FOOD                   ,NY  ,Vistar New York               ,      10503650,B&N BKST 0565 TRUCK           ,CAMP          ,          ,649 BRONCO DR                 ,DELHI               ,NY   ,13753-4450   ,Jason Williams                ,6077464760     ,GFO90010       ,Sandwich Breakfast Bacon      ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,4 oz      ,234        ,8
    301645 ,GALANT FOOD                   ,NY  ,Vistar New York               ,      10503659,B&N BKST 0660 TRUCK           ,CAMP          ,          ,100 SOMERSET ST               ,NEW BRUNSWICK       ,NJ   ,08901-1220   ,Deana M Anderson              ,7322468448     ,GFO90010       ,Sandwich Breakfast Bacon      ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,4 oz      ,28.8       ,1
    301645 ,GALANT FOOD                   ,OH  ,Vistar Ohio                   ,      10503663,B&N BKST 0337 TRUCK           ,CAMP          ,          ,1300 ELMWOOD AVE              ,BUFFALO             ,NY   ,14222-1004   ,Lynn M Puma                   ,7168785509     ,GFO00008       ,Sandwhich Chorizo Breakfast   ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,60         ,2
    301645 ,GALANT FOOD                   ,OH  ,Vistar Ohio                   ,      10503665,B&N BKST 0583 TRUCK           ,CAMP          ,          ,1550 UNIVERSITY AVE           ,MORGANTOWN          ,WV   ,26506-0001   ,Jason M Figueroa              ,3042937461     ,GFO00008       ,Sandwhich Chorizo Breakfast   ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,120        ,4
    301645 ,GALANT FOOD                   ,OH  ,Vistar Ohio                   ,      10503666,B&N BKST 0584 TRUCK           ,CAMP          ,          ,62 MORRILL WAY                ,MORGANTOWN          ,WV   ,26505-1130   ,Manager                       ,3044406650     ,GFO00008       ,Sandwhich Chorizo Breakfast   ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,60         ,2
    301645 ,GALANT FOOD                   ,OH  ,Vistar Ohio                   ,      10503669,B&N BKST 8197 TRUCK           ,CAMP          ,          ,500 FIFTH AVE                 ,YOUNGSTOWN          ,OH   ,44502        ,Heather White                 ,3303183331     ,GFO00008       ,Sandwhich Chorizo Breakfast   ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,60         ,2
    301645 ,GALANT FOOD                   ,OH  ,Vistar Ohio                   ,      10503663,B&N BKST 0337 TRUCK           ,CAMP          ,          ,1300 ELMWOOD AVE              ,BUFFALO             ,NY   ,14222-1004   ,Lynn M Puma                   ,7168785509     ,GFO10608       ,Caprese Sandwhich             ,Clara's ,44        ,REFRIGERATED        ,="12"     ,7 oz      ,75.6       ,2
    301645 ,GALANT FOOD                   ,OH  ,Vistar Ohio                   ,      10503665,B&N BKST 0583 TRUCK           ,CAMP          ,          ,1550 UNIVERSITY AVE           ,MORGANTOWN          ,WV   ,26506-0001   ,Jason M Figueroa              ,3042937461     ,GFO10608       ,Caprese Sandwhich             ,Clara's ,44        ,REFRIGERATED        ,="12"     ,7 oz      ,151.2      ,4
    301645 ,GALANT FOOD                   ,OH  ,Vistar Ohio                   ,      10503666,B&N BKST 0584 TRUCK           ,CAMP          ,          ,62 MORRILL WAY                ,MORGANTOWN          ,WV   ,26505-1130   ,Manager                       ,3044406650     ,GFO10608       ,Caprese Sandwhich             ,Clara's ,44        ,REFRIGERATED        ,="12"     ,7 oz      ,75.6       ,2
    301645 ,GALANT FOOD                   ,OH  ,Vistar Ohio                   ,      10503669,B&N BKST 8197 TRUCK           ,CAMP          ,          ,500 FIFTH AVE                 ,YOUNGSTOWN          ,OH   ,44502        ,Heather White                 ,3303183331     ,GFO10608       ,Caprese Sandwhich             ,Clara's ,44        ,REFRIGERATED        ,="12"     ,7 oz      ,75.6       ,2
    301645 ,GALANT FOOD                   ,OH  ,Vistar Ohio                   ,      10005855,CEE VEE VENDING INC USG       ,VEND          ,          ,3959 CONSTITUTION BLVD        ,DARLINGTON          ,PA   ,16115        ,Natalie Sperlunto             ,7248566960     ,GFO12022       ,Bagel Dog Jalapeno Cheddar    ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,39.6       ,2
    301645 ,GALANT FOOD                   ,OH  ,Vistar Ohio                   ,      10006621,ARNOLD VENDING USG            ,VEND          ,          ,646 MIAMI ST                  ,TIFFIN              ,OH   ,44883-1934   ,Connie Vince Brent            ,4194484545     ,GFO20001       ,Sandwich Breakfast Turkey     ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,300        ,10
    301645 ,GALANT FOOD                   ,OH  ,Vistar Ohio                   ,      10503663,B&N BKST 0337 TRUCK           ,CAMP          ,          ,1300 ELMWOOD AVE              ,BUFFALO             ,NY   ,14222-1004   ,Lynn M Puma                   ,7168785509     ,GFO20001       ,Sandwich Breakfast Turkey     ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,30         ,1
    301645 ,GALANT FOOD                   ,OH  ,Vistar Ohio                   ,      10503665,B&N BKST 0583 TRUCK           ,CAMP          ,          ,1550 UNIVERSITY AVE           ,MORGANTOWN          ,WV   ,26506-0001   ,Jason M Figueroa              ,3042937461     ,GFO20001       ,Sandwich Breakfast Turkey     ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,150        ,5
    301645 ,GALANT FOOD                   ,OH  ,Vistar Ohio                   ,      10503666,B&N BKST 0584 TRUCK           ,CAMP          ,          ,62 MORRILL WAY                ,MORGANTOWN          ,WV   ,26505-1130   ,Manager                       ,3044406650     ,GFO20001       ,Sandwich Breakfast Turkey     ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,90         ,3
    301645 ,GALANT FOOD                   ,OH  ,Vistar Ohio                   ,      10503669,B&N BKST 8197 TRUCK           ,CAMP          ,          ,500 FIFTH AVE                 ,YOUNGSTOWN          ,OH   ,44502        ,Heather White                 ,3303183331     ,GFO20001       ,Sandwich Breakfast Turkey     ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,60         ,2
